Date,V1,V2,S1,S2,S3,S4,S5
10/05/2021 02:33:54,2.572581,-30,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:33:55,25.87691,-7.735257,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:33:56,8.997363,-21.03249,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:33:57,11.59851,-11.2862,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:33:58,3.779919,-6.049848,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:33:59,23.7623,-2.722058,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:34:00,11.51575,-14.31578,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:34:01,-1.718274,-16.04038,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:34:02,18.46119,0.3172183,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:34:03,4.424299,-14.1532,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:34:04,30,-15.57175,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:34:05,30,-13.40256,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:34:06,10.39033,-19.53741,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:34:07,17.35954,-10.66004,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:34:08,-6.070137,30,1.1,1.1,0.8,0.03643594,0.04728671
10/05/2021 02:34:09,7.862119,27.72957,1.1,1.1,0.04111527,0.0388229,0.8
10/05/2021 02:34:10,19.90354,-23.23202,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:34:11,30,-29.42526,1.1,1.1,0.8,0.8,0.8
10/05/2021 02:34:12,1.213136,12.62125,1.1,1.1,0.8,0.8,0.0738919
10/05/2021 02:34:13,-13.58013,20.01053,1.1,1.1,0.8,0.8,0.04759421
10/05/2021 02:34:14,-10.80087,21.85316,1.1,1.1,0.1064957,0.1087149,0.1246418
10/05/2021 02:34:15,30,-18.11352,1.1,1.1,0.04559443,0.1096134,0.8
10/05/2021 02:34:16,10.98379,30,1.1,1.1,0.04758934,0.06278002,0.8
10/05/2021 02:34:17,30,-8.039886,1.1,1.1,0.04682754,0.1104091,0.8
10/05/2021 02:34:18,24.68882,-11.72043,1.1,1.1,0.04332107,0.8,0.8
10/05/2021 02:34:19,2.622181,30,1.1,1.1,0.04450627,0.1081767,0.8
10/05/2021 02:34:20,18.16624,2.96604,1.1,1.1,0.04348993,0.1075403,0.8
10/05/2021 02:34:21,26.21308,-5.017819,1.1,1.1,0.04535813,0.1092143,0.8
10/05/2021 02:34:22,27.10037,-16.61801,1.1,1.1,0.04539679,0.07968163,0.8
10/05/2021 02:34:23,12.18063,-6.220485,1.1,1.1,0.04493909,0.0826942,0.8
10/05/2021 02:34:24,15.69062,30,1.1,1.1,0.04513146,0.07900323,0.8
10/05/2021 02:34:25,14.45011,30,1.1,1.1,0.0444072,0.8,0.8
10/05/2021 02:34:26,27.38869,30,1.1,1.1,0.03729494,0.8,0.8
10/05/2021 02:34:27,28.17051,-10.90589,1.1,1.1,0.04335744,0.8,0.8
